"cnty_fips","display_name","Value","theme_range"
55045,"""Green, (WI)""",365.2,"93.8 - 378.0 (645)"
55047,"""Green Lake, (WI)""",413.4,"378.1 - 427.2 (645)"
55049,"""Iowa, (WI)""",370.2,"93.8 - 378.0 (645)"
55053,"""Jackson, (WI)""",379.8,"378.1 - 427.2 (645)"
55055,"""Jefferson, (WI)""",385.9,"378.1 - 427.2 (645)"
55057,"""Juneau, (WI)""",392.1,"378.1 - 427.2 (645)"
55059,"""Kenosha, (WI)""",461.8,"427.3 - 473.8 (643)"
55061,"""Kewaunee, (WI)""",368.7,"93.8 - 378.0 (645)"
55063,"""La Crosse, (WI)""",343.5,"93.8 - 378.0 (645)"
55065,"""Lafayette, (WI)""",360.5,"93.8 - 378.0 (645)"
55071,"""Manitowoc, (WI)""",398.7,"378.1 - 427.2 (645)"
55077,"""Marquette, (WI)""",400.9,"378.1 - 427.2 (645)"
55079,"""Milwaukee, (WI)""",467.9,"427.3 - 473.8 (643)"
55081,"""Monroe, (WI)""",391.6,"378.1 - 427.2 (645)"
55087,"""Outagamie, (WI)""",392.6,"378.1 - 427.2 (645)"
55089,"""Ozaukee, (WI)""",355.5,"93.8 - 378.0 (645)"
55091,"""Pepin, (WI)""",383.8,"378.1 - 427.2 (645)"
55097,"""Portage, (WI)""",349.8,"93.8 - 378.0 (645)"
55101,"""Racine, (WI)""",442.8,"427.3 - 473.8 (643)"
55103,"""Richland, (WI)""",401.2,"378.1 - 427.2 (645)"
55105,"""Rock, (WI)""",427.9,"427.3 - 473.8 (643)"
55111,"""Sauk, (WI)""",415.1,"378.1 - 427.2 (645)"
55117,"""Sheboygan, (WI)""",432.3,"427.3 - 473.8 (643)"
55121,"""Trempealeau, (WI)""",430.4,"427.3 - 473.8 (643)"
55123,"""Vernon, (WI)""",404.9,"378.1 - 427.2 (645)"
55127,"""Walworth, (WI)""",404,"378.1 - 427.2 (645)"
55131,"""Washington, (WI)""",370.9,"93.8 - 378.0 (645)"
55133,"""Waukesha, (WI)""",318.8,"93.8 - 378.0 (645)"
55135,"""Waupaca, (WI)""",472.9,"427.3 - 473.8 (643)"
55137,"""Waushara, (WI)""",459.2,"427.3 - 473.8 (643)"
55139,"""Winnebago, (WI)""",349.6,"93.8 - 378.0 (645)"
55141,"""Wood, (WI)""",368.5,"93.8 - 378.0 (645)"
01001,"""Autauga, (AL)""",517.4,"473.9 - 541.2 (647)"
01009,"""Blount, (AL)""",550.6,"541.3 - 1028.0 (641)"
01015,"""Calhoun, (AL)""",751.4,"541.3 - 1028.0 (641)"
01017,"""Chambers, (AL)""",513.6,"473.9 - 541.2 (647)"
01019,"""Cherokee, (AL)""",544,"541.3 - 1028.0 (641)"
01021,"""Chilton, (AL)""",646.1,"541.3 - 1028.0 (641)"
01027,"""Clay, (AL)""",636.6,"541.3 - 1028.0 (641)"
01029,"""Cleburne, (AL)""",665.1,"541.3 - 1028.0 (641)"
01037,"""Coosa, (AL)""",571.9,"541.3 - 1028.0 (641)"
01043,"""Cullman, (AL)""",653.8,"541.3 - 1028.0 (641)"
01047,"""Dallas, (AL)""",750.6,"541.3 - 1028.0 (641)"
01049,"""DeKalb, (AL)""",606.7,"541.3 - 1028.0 (641)"
01051,"""Elmore, (AL)""",597.8,"541.3 - 1028.0 (641)"
01055,"""Etowah, (AL)""",656.8,"541.3 - 1028.0 (641)"
01071,"""Jackson, (AL)""",668.2,"541.3 - 1028.0 (641)"
01073,"""Jefferson, (AL)""",513.4,"473.9 - 541.2 (647)"
01081,"""Lee, (AL)""",425.3,"378.1 - 427.2 (645)"
01083,"""Limestone, (AL)""",537.8,"473.9 - 541.2 (647)"
01085,"""Lowndes, (AL)""",615.3,"541.3 - 1028.0 (641)"
01087,"""Macon, (AL)""",664.9,"541.3 - 1028.0 (641)"
01089,"""Madison, (AL)""",498.1,"473.9 - 541.2 (647)"
01095,"""Marshall, (AL)""",608.7,"541.3 - 1028.0 (641)"
01101,"""Montgomery, (AL)""",494,"473.9 - 541.2 (647)"
01103,"""Morgan, (AL)""",589,"541.3 - 1028.0 (641)"
01111,"""Randolph, (AL)""",679,"541.3 - 1028.0 (641)"
01113,"""Russell, (AL)""",539.3,"473.9 - 541.2 (647)"
01115,"""St. Clair, (AL)""",548.9,"541.3 - 1028.0 (641)"
01117,"""Shelby, (AL)""",403.1,"378.1 - 427.2 (645)"
01121,"""Talladega, (AL)""",659.3,"541.3 - 1028.0 (641)"
01123,"""Tallapoosa, (AL)""",572.3,"541.3 - 1028.0 (641)"
13015,"""Bartow, (GA)""",523,"473.9 - 541.2 (647)"
13035,"""Butts, (GA)""",507.6,"473.9 - 541.2 (647)"
13045,"""Carroll, (GA)""",533.6,"473.9 - 541.2 (647)"
13047,"""Catoosa, (GA)""",493.5,"473.9 - 541.2 (647)"
13053,"""Chattahoochee, (GA)""",576.1,"541.3 - 1028.0 (641)"
13055,"""Chattooga, (GA)""",651.7,"541.3 - 1028.0 (641)"
13057,"""Cherokee, (GA)""",398.8,"378.1 - 427.2 (645)"
13063,"""Clayton, (GA)""",502.9,"473.9 - 541.2 (647)"
13067,"""Cobb, (GA)""",390.9,"378.1 - 427.2 (645)"
13077,"""Coweta, (GA)""",429.1,"427.3 - 473.8 (643)"
13079,"""Crawford, (GA)""",618.8,"541.3 - 1028.0 (641)"
13083,"""Dade, (GA)""",561.7,"541.3 - 1028.0 (641)"
13085,"""Dawson, (GA)""",411.3,"378.1 - 427.2 (645)"
13089,"""DeKalb, (GA)""",362.8,"93.8 - 378.0 (645)"
13097,"""Douglas, (GA)""",501.1,"473.9 - 541.2 (647)"
13111,"""Fannin, (GA)""",428.9,"427.3 - 473.8 (643)"
13113,"""Fayette, (GA)""",325.4,"93.8 - 378.0 (645)"
13115,"""Floyd, (GA)""",602.3,"541.3 - 1028.0 (641)"
13117,"""Forsyth, (GA)""",343.8,"93.8 - 378.0 (645)"
13121,"""Fulton, (GA)""",393,"378.1 - 427.2 (645)"
13123,"""Gilmer, (GA)""",461.6,"427.3 - 473.8 (643)"
13129,"""Gordon, (GA)""",552,"541.3 - 1028.0 (641)"
13135,"""Gwinnett, (GA)""",343.5,"93.8 - 378.0 (645)"
13143,"""Haralson, (GA)""",632.2,"541.3 - 1028.0 (641)"
13145,"""Harris, (GA)""",445,"427.3 - 473.8 (643)"
13149,"""Heard, (GA)""",563.4,"541.3 - 1028.0 (641)"
13151,"""Henry, (GA)""",460.1,"427.3 - 473.8 (643)"
13171,"""Lamar, (GA)""",551.5,"541.3 - 1028.0 (641)"
13187,"""Lumpkin, (GA)""",426.7,"378.1 - 427.2 (645)"
13193,"""Macon, (GA)""",661.7,"541.3 - 1028.0 (641)"
13197,"""Marion, (GA)""",529.5,"473.9 - 541.2 (647)"
13199,"""Meriwether, (GA)""",630.5,"541.3 - 1028.0 (641)"
13207,"""Monroe, (GA)""",505.2,"473.9 - 541.2 (647)"
13213,"""Murray, (GA)""",539.1,"473.9 - 541.2 (647)"
13215,"""Muscogee, (GA)""",635.7,"541.3 - 1028.0 (641)"
13223,"""Paulding, (GA)""",453.4,"427.3 - 473.8 (643)"
13227,"""Pickens, (GA)""",478.6,"473.9 - 541.2 (647)"
13231,"""Pike, (GA)""",532.6,"473.9 - 541.2 (647)"
13233,"""Polk, (GA)""",643.6,"541.3 - 1028.0 (641)"
13247,"""Rockdale, (GA)""",421.3,"378.1 - 427.2 (645)"
13249,"""Schley, (GA)""",432.6,"427.3 - 473.8 (643)"
13255,"""Spalding, (GA)""",528.7,"473.9 - 541.2 (647)"
13263,"""Talbot, (GA)""",582.7,"541.3 - 1028.0 (641)"
13269,"""Taylor, (GA)""",609.2,"541.3 - 1028.0 (641)"
13285,"""Troup, (GA)""",580.3,"541.3 - 1028.0 (641)"
13291,"""Union, (GA)""",412.9,"378.1 - 427.2 (645)"
13293,"""Upson, (GA)""",720,"541.3 - 1028.0 (641)"
13295,"""Walker, (GA)""",683.9,"541.3 - 1028.0 (641)"
13313,"""Whitfield, (GA)""",472.1,"427.3 - 473.8 (643)"
18025,"""Crawford, (IN)""",478.6,"473.9 - 541.2 (647)"
18037,"""Dubois, (IN)""",475.4,"473.9 - 541.2 (647)"
18043,"""Floyd, (IN)""",463.6,"427.3 - 473.8 (643)"
18061,"""Harrison, (IN)""",427.4,"427.3 - 473.8 (643)"
18123,"""Perry, (IN)""",501.8,"473.9 - 541.2 (647)"
18147,"""Spencer, (IN)""",477.4,"473.9 - 541.2 (647)"
21001,"""Adair, (KY)""",598.1,"541.3 - 1028.0 (641)"
21003,"""Allen, (KY)""",544.8,"541.3 - 1028.0 (641)"
21005,"""Anderson, (KY)""",442.2,"427.3 - 473.8 (643)"
21009,"""Barren, (KY)""",540.3,"473.9 - 541.2 (647)"
21017,"""Bourbon, (KY)""",508.1,"473.9 - 541.2 (647)"
21021,"""Boyle, (KY)""",442.6,"427.3 - 473.8 (643)"
21027,"""Breckinridge, (KY)""",459.9,"427.3 - 473.8 (643)"
21029,"""Bullitt, (KY)""",386.4,"378.1 - 427.2 (645)"
21031,"""Butler, (KY)""",488.1,"473.9 - 541.2 (647)"
21045,"""Casey, (KY)""",506.1,"473.9 - 541.2 (647)"
21049,"""Clark, (KY)""",579.2,"541.3 - 1028.0 (641)"
21053,"""Clinton, (KY)""",553.3,"541.3 - 1028.0 (641)"
21057,"""Cumberland, (KY)""",622.1,"541.3 - 1028.0 (641)"
21059,"""Daviess, (KY)""",470.5,"427.3 - 473.8 (643)"
21061,"""Edmonson, (KY)""",501.9,"473.9 - 541.2 (647)"
21065,"""Estill, (KY)""",632.7,"541.3 - 1028.0 (641)"
21067,"""Fayette, (KY)""",380.6,"378.1 - 427.2 (645)"
21073,"""Franklin, (KY)""",464.6,"427.3 - 473.8 (643)"
21079,"""Garrard, (KY)""",413.2,"378.1 - 427.2 (645)"
21085,"""Grayson, (KY)""",496.9,"473.9 - 541.2 (647)"
21087,"""Green, (KY)""",569,"541.3 - 1028.0 (641)"
21091,"""Hancock, (KY)""",486,"473.9 - 541.2 (647)"
21093,"""Hardin, (KY)""",379.7,"378.1 - 427.2 (645)"
21099,"""Hart, (KY)""",529.3,"473.9 - 541.2 (647)"
21109,"""Jackson, (KY)""",730.6,"541.3 - 1028.0 (641)"
21111,"""Jefferson, (KY)""",433,"427.3 - 473.8 (643)"
21113,"""Jessamine, (KY)""",361.3,"93.8 - 378.0 (645)"
21123,"""Larue, (KY)""",490.2,"473.9 - 541.2 (647)"
21125,"""Laurel, (KY)""",555.7,"541.3 - 1028.0 (641)"
21137,"""Lincoln, (KY)""",490.7,"473.9 - 541.2 (647)"
21141,"""Logan, (KY)""",434.3,"427.3 - 473.8 (643)"
21147,"""McCreary, (KY)""",606.8,"541.3 - 1028.0 (641)"
21151,"""Madison, (KY)""",482.1,"473.9 - 541.2 (647)"
21155,"""Marion, (KY)""",466.8,"427.3 - 473.8 (643)"
21163,"""Meade, (KY)""",437.7,"427.3 - 473.8 (643)"
21167,"""Mercer, (KY)""",467.5,"427.3 - 473.8 (643)"
21169,"""Metcalfe, (KY)""",568.4,"541.3 - 1028.0 (641)"
21171,"""Monroe, (KY)""",717.9,"541.3 - 1028.0 (641)"
21173,"""Montgomery, (KY)""",573.2,"541.3 - 1028.0 (641)"
21177,"""Muhlenberg, (KY)""",555.1,"541.3 - 1028.0 (641)"
21179,"""Nelson, (KY)""",445.3,"427.3 - 473.8 (643)"
21181,"""Nicholas, (KY)""",605.5,"541.3 - 1028.0 (641)"
21183,"""Ohio, (KY)""",566.2,"541.3 - 1028.0 (641)"
21199,"""Pulaski, (KY)""",538.3,"473.9 - 541.2 (647)"
21203,"""Rockcastle, (KY)""",502.5,"473.9 - 541.2 (647)"
21207,"""Russell, (KY)""",570.5,"541.3 - 1028.0 (641)"
21209,"""Scott, (KY)""",595.9,"541.3 - 1028.0 (641)"
21211,"""Shelby, (KY)""",412.9,"378.1 - 427.2 (645)"
21213,"""Simpson, (KY)""",578,"541.3 - 1028.0 (641)"
21215,"""Spencer, (KY)""",431.4,"427.3 - 473.8 (643)"
21217,"""Taylor, (KY)""",526.1,"473.9 - 541.2 (647)"
21227,"""Warren, (KY)""",486.1,"473.9 - 541.2 (647)"
21229,"""Washington, (KY)""",453.9,"427.3 - 473.8 (643)"
21231,"""Wayne, (KY)""",545.2,"541.3 - 1028.0 (641)"
21235,"""Whitley, (KY)""",753.4,"541.3 - 1028.0 (641)"
21239,"""Woodford, (KY)""",404.4,"378.1 - 427.2 (645)"
37039,"""Cherokee, (NC)""",456,"427.3 - 473.8 (643)"
47001,"""Anderson, (TN)""",478.5,"473.9 - 541.2 (647)"
47003,"""Bedford, (TN)""",610.7,"541.3 - 1028.0 (641)"
47007,"""Bledsoe, (TN)""",487.1,"473.9 - 541.2 (647)"
47009,"""Blount, (TN)""",372.2,"93.8 - 378.0 (645)"
47011,"""Bradley, (TN)""",562.5,"541.3 - 1028.0 (641)"
47013,"""Campbell, (TN)""",646.3,"541.3 - 1028.0 (641)"
47015,"""Cannon, (TN)""",529,"473.9 - 541.2 (647)"
47021,"""Cheatham, (TN)""",546.4,"541.3 - 1028.0 (641)"
47027,"""Clay, (TN)""",579.3,"541.3 - 1028.0 (641)"
47031,"""Coffee, (TN)""",651.5,"541.3 - 1028.0 (641)"
47035,"""Cumberland, (TN)""",442.9,"427.3 - 473.8 (643)"
47037,"""Davidson, (TN)""",478.5,"473.9 - 541.2 (647)"
47041,"""DeKalb, (TN)""",599.5,"541.3 - 1028.0 (641)"
47049,"""Fentress, (TN)""",518.2,"473.9 - 541.2 (647)"
47051,"""Franklin, (TN)""",558.3,"541.3 - 1028.0 (641)"
47055,"""Giles, (TN)""",556.5,"541.3 - 1028.0 (641)"
47061,"""Grundy, (TN)""",640.8,"541.3 - 1028.0 (641)"
47065,"""Hamilton, (TN)""",482.6,"473.9 - 541.2 (647)"
47087,"""Jackson, (TN)""",531.7,"473.9 - 541.2 (647)"
47093,"""Knox, (TN)""",437.1,"427.3 - 473.8 (643)"
47103,"""Lincoln, (TN)""",641.4,"541.3 - 1028.0 (641)"
47105,"""Loudon, (TN)""",381.1,"378.1 - 427.2 (645)"
47107,"""McMinn, (TN)""",582.2,"541.3 - 1028.0 (641)"
47111,"""Macon, (TN)""",564,"541.3 - 1028.0 (641)"
47115,"""Marion, (TN)""",603.5,"541.3 - 1028.0 (641)"
47117,"""Marshall, (TN)""",592.3,"541.3 - 1028.0 (641)"
47119,"""Maury, (TN)""",463.3,"427.3 - 473.8 (643)"
47121,"""Meigs, (TN)""",558.2,"541.3 - 1028.0 (641)"
47123,"""Monroe, (TN)""",457.2,"427.3 - 473.8 (643)"
47127,"""Moore, (TN)""",571.4,"541.3 - 1028.0 (641)"
47129,"""Morgan, (TN)""",495.4,"473.9 - 541.2 (647)"
47133,"""Overton, (TN)""",525.5,"473.9 - 541.2 (647)"
47137,"""Pickett, (TN)""",541.2,"473.9 - 541.2 (647)"
47139,"""Polk, (TN)""",580.9,"541.3 - 1028.0 (641)"
47141,"""Putnam, (TN)""",513.3,"473.9 - 541.2 (647)"
47143,"""Rhea, (TN)""",572.7,"541.3 - 1028.0 (641)"
47145,"""Roane, (TN)""",501.1,"473.9 - 541.2 (647)"
47147,"""Robertson, (TN)""",552.3,"541.3 - 1028.0 (641)"
47149,"""Rutherford, (TN)""",442.9,"427.3 - 473.8 (643)"
47151,"""Scott, (TN)""",512.7,"473.9 - 541.2 (647)"
47153,"""Sequatchie, (TN)""",491.1,"473.9 - 541.2 (647)"
47159,"""Smith, (TN)""",520.2,"473.9 - 541.2 (647)"
47165,"""Sumner, (TN)""",442.9,"427.3 - 473.8 (643)"
47169,"""Trousdale, (TN)""",503.9,"473.9 - 541.2 (647)"
47175,"""Van Buren, (TN)""",544.2,"541.3 - 1028.0 (641)"
47177,"""Warren, (TN)""",589.8,"541.3 - 1028.0 (641)"
47185,"""White, (TN)""",541.2,"473.9 - 541.2 (647)"
47187,"""Williamson, (TN)""",357.1,"93.8 - 378.0 (645)"
47189,"""Wilson, (TN)""",413.6,"378.1 - 427.2 (645)"
13009,"""Baldwin, (GA)""",637.3,"541.3 - 1028.0 (641)"
13011,"""Banks, (GA)""",434.4,"427.3 - 473.8 (643)"
13013,"""Barrow, (GA)""",428.1,"427.3 - 473.8 (643)"
13021,"""Bibb, (GA)""",658.7,"541.3 - 1028.0 (641)"
13023,"""Bleckley, (GA)""",527.6,"473.9 - 541.2 (647)"
13031,"""Bulloch, (GA)""",494.8,"473.9 - 541.2 (647)"
13033,"""Burke, (GA)""",563.8,"541.3 - 1028.0 (641)"
13043,"""Candler, (GA)""",664.3,"541.3 - 1028.0 (641)"
13059,"""Clarke, (GA)""",469.2,"427.3 - 473.8 (643)"
13073,"""Columbia, (GA)""",329.2,"93.8 - 378.0 (645)"
13091,"""Dodge, (GA)""",491.1,"473.9 - 541.2 (647)"
13093,"""Dooly, (GA)""",485.9,"473.9 - 541.2 (647)"
13103,"""Effingham, (GA)""",514.2,"473.9 - 541.2 (647)"
13105,"""Elbert, (GA)""",536.8,"473.9 - 541.2 (647)"
13107,"""Emanuel, (GA)""",683.8,"541.3 - 1028.0 (641)"
13109,"""Evans, (GA)""",488.4,"473.9 - 541.2 (647)"
13119,"""Franklin, (GA)""",612.6,"541.3 - 1028.0 (641)"
13125,"""Glascock, (GA)""",592.8,"541.3 - 1028.0 (641)"
13133,"""Greene, (GA)""",451.5,"427.3 - 473.8 (643)"
13137,"""Habersham, (GA)""",423.1,"378.1 - 427.2 (645)"
13139,"""Hall, (GA)""",382.9,"378.1 - 427.2 (645)"
13141,"""Hancock, (GA)""",511.8,"473.9 - 541.2 (647)"
13147,"""Hart, (GA)""",466.6,"427.3 - 473.8 (643)"
13153,"""Houston, (GA)""",504.2,"473.9 - 541.2 (647)"
13157,"""Jackson, (GA)""",502.8,"473.9 - 541.2 (647)"
13159,"""Jasper, (GA)""",475.5,"473.9 - 541.2 (647)"
13163,"""Jefferson, (GA)""",603.1,"541.3 - 1028.0 (641)"
13165,"""Jenkins, (GA)""",563.5,"541.3 - 1028.0 (641)"
13167,"""Johnson, (GA)""",492.3,"473.9 - 541.2 (647)"
13169,"""Jones, (GA)""",443.5,"427.3 - 473.8 (643)"
13175,"""Laurens, (GA)""",578.8,"541.3 - 1028.0 (641)"
13181,"""Lincoln, (GA)""",453.5,"427.3 - 473.8 (643)"
13189,"""McDuffie, (GA)""",524.5,"473.9 - 541.2 (647)"
13195,"""Madison, (GA)""",488.3,"473.9 - 541.2 (647)"
13209,"""Montgomery, (GA)""",581.5,"541.3 - 1028.0 (641)"
13211,"""Morgan, (GA)""",475.2,"473.9 - 541.2 (647)"
13217,"""Newton, (GA)""",460,"427.3 - 473.8 (643)"
13219,"""Oconee, (GA)""",405.5,"378.1 - 427.2 (645)"
13221,"""Oglethorpe, (GA)""",417.6,"378.1 - 427.2 (645)"
13225,"""Peach, (GA)""",627,"541.3 - 1028.0 (641)"
13235,"""Pulaski, (GA)""",498.3,"473.9 - 541.2 (647)"
13237,"""Putnam, (GA)""",457.2,"427.3 - 473.8 (643)"
13241,"""Rabun, (GA)""",409.1,"378.1 - 427.2 (645)"
13245,"""Richmond, (GA)""",553.5,"541.3 - 1028.0 (641)"
13251,"""Screven, (GA)""",519,"473.9 - 541.2 (647)"
13257,"""Stephens, (GA)""",562.2,"541.3 - 1028.0 (641)"
13265,"""Taliaferro, (GA)""",499.8,"473.9 - 541.2 (647)"
13279,"""Toombs, (GA)""",624.8,"541.3 - 1028.0 (641)"
13281,"""Towns, (GA)""",405.5,"378.1 - 427.2 (645)"
13283,"""Treutlen, (GA)""",604.1,"541.3 - 1028.0 (641)"
13289,"""Twiggs, (GA)""",601.6,"541.3 - 1028.0 (641)"
13297,"""Walton, (GA)""",512.6,"473.9 - 541.2 (647)"
13301,"""Warren, (GA)""",563.2,"541.3 - 1028.0 (641)"
13303,"""Washington, (GA)""",488.2,"473.9 - 541.2 (647)"
13311,"""White, (GA)""",386.2,"378.1 - 427.2 (645)"
13317,"""Wilkes, (GA)""",589.1,"541.3 - 1028.0 (641)"
13319,"""Wilkinson, (GA)""",662.8,"541.3 - 1028.0 (641)"
21011,"""Bath, (KY)""",584.3,"541.3 - 1028.0 (641)"
21013,"""Bell, (KY)""",730.8,"541.3 - 1028.0 (641)"
21019,"""Boyd, (KY)""",567.5,"541.3 - 1028.0 (641)"
21025,"""Breathitt, (KY)""",907.9,"541.3 - 1028.0 (641)"
21043,"""Carter, (KY)""",506.5,"473.9 - 541.2 (647)"
21051,"""Clay, (KY)""",708.9,"541.3 - 1028.0 (641)"
21063,"""Elliott, (KY)""",450.5,"427.3 - 473.8 (643)"
21069,"""Fleming, (KY)""",572.2,"541.3 - 1028.0 (641)"
21071,"""Floyd, (KY)""",652.9,"541.3 - 1028.0 (641)"
21095,"""Harlan, (KY)""",770.5,"541.3 - 1028.0 (641)"
21115,"""Johnson, (KY)""",616.3,"541.3 - 1028.0 (641)"
21119,"""Knott, (KY)""",649.8,"541.3 - 1028.0 (641)"
21121,"""Knox, (KY)""",572.9,"541.3 - 1028.0 (641)"
21127,"""Lawrence, (KY)""",587.7,"541.3 - 1028.0 (641)"
21129,"""Lee, (KY)""",723.8,"541.3 - 1028.0 (641)"
21131,"""Leslie, (KY)""",758.2,"541.3 - 1028.0 (641)"
21133,"""Letcher, (KY)""",577,"541.3 - 1028.0 (641)"
21153,"""Magoffin, (KY)""",540.9,"473.9 - 541.2 (647)"
21159,"""Martin, (KY)""",530.9,"473.9 - 541.2 (647)"
21165,"""Menifee, (KY)""",542.4,"541.3 - 1028.0 (641)"
21175,"""Morgan, (KY)""",471.4,"427.3 - 473.8 (643)"
21189,"""Owsley, (KY)""",731.5,"541.3 - 1028.0 (641)"
21193,"""Perry, (KY)""",780.3,"541.3 - 1028.0 (641)"
21195,"""Pike, (KY)""",571.8,"541.3 - 1028.0 (641)"
21197,"""Powell, (KY)""",678.7,"541.3 - 1028.0 (641)"
21205,"""Rowan, (KY)""",514.2,"473.9 - 541.2 (647)"
21237,"""Wolfe, (KY)""",817.6,"541.3 - 1028.0 (641)"
37003,"""Alexander, (NC)""",400.8,"378.1 - 427.2 (645)"
37005,"""Alleghany, (NC)""",386.8,"378.1 - 427.2 (645)"
37009,"""Ashe, (NC)""",362.1,"93.8 - 378.0 (645)"
37011,"""Avery, (NC)""",435.2,"427.3 - 473.8 (643)"
37021,"""Buncombe, (NC)""",377.1,"93.8 - 378.0 (645)"
37023,"""Burke, (NC)""",443.3,"427.3 - 473.8 (643)"
37027,"""Caldwell, (NC)""",476,"473.9 - 541.2 (647)"
37035,"""Catawba, (NC)""",423,"378.1 - 427.2 (645)"
37043,"""Clay, (NC)""",421.1,"378.1 - 427.2 (645)"
37045,"""Cleveland, (NC)""",498.3,"473.9 - 541.2 (647)"
37071,"""Gaston, (NC)""",465.9,"427.3 - 473.8 (643)"
37075,"""Graham, (NC)""",420.7,"378.1 - 427.2 (645)"
37087,"""Haywood, (NC)""",423.5,"378.1 - 427.2 (645)"
37089,"""Henderson, (NC)""",353.8,"93.8 - 378.0 (645)"
37097,"""Iredell, (NC)""",409.6,"378.1 - 427.2 (645)"
37099,"""Jackson, (NC)""",394.6,"378.1 - 427.2 (645)"
37109,"""Lincoln, (NC)""",424.5,"378.1 - 427.2 (645)"
37111,"""McDowell, (NC)""",449.8,"427.3 - 473.8 (643)"
37113,"""Macon, (NC)""",393.9,"378.1 - 427.2 (645)"
37115,"""Madison, (NC)""",460.9,"427.3 - 473.8 (643)"
37119,"""Mecklenburg, (NC)""",340.7,"93.8 - 378.0 (645)"
37121,"""Mitchell, (NC)""",459,"427.3 - 473.8 (643)"
37149,"""Polk, (NC)""",397.3,"378.1 - 427.2 (645)"
37161,"""Rutherford, (NC)""",508.5,"473.9 - 541.2 (647)"
37171,"""Surry, (NC)""",445,"427.3 - 473.8 (643)"
37173,"""Swain, (NC)""",469.5,"427.3 - 473.8 (643)"
37175,"""Transylvania, (NC)""",330,"93.8 - 378.0 (645)"
37189,"""Watauga, (NC)""",326.7,"93.8 - 378.0 (645)"
37193,"""Wilkes, (NC)""",402.4,"378.1 - 427.2 (645)"
37197,"""Yadkin, (NC)""",417.8,"378.1 - 427.2 (645)"
37199,"""Yancey, (NC)""",409.5,"378.1 - 427.2 (645)"
45001,"""Abbeville, (SC)""",443.5,"427.3 - 473.8 (643)"
45003,"""Aiken, (SC)""",425.8,"378.1 - 427.2 (645)"
45005,"""Allendale, (SC)""",622.6,"541.3 - 1028.0 (641)"
45007,"""Anderson, (SC)""",452,"427.3 - 473.8 (643)"
45009,"""Bamberg, (SC)""",583.4,"541.3 - 1028.0 (641)"
45011,"""Barnwell, (SC)""",513.9,"473.9 - 541.2 (647)"
45013,"""Beaufort, (SC)""",256.9,"93.8 - 378.0 (645)"
45017,"""Calhoun, (SC)""",430.5,"427.3 - 473.8 (643)"
45021,"""Cherokee, (SC)""",583.8,"541.3 - 1028.0 (641)"
45023,"""Chester, (SC)""",566.7,"541.3 - 1028.0 (641)"
45029,"""Colleton, (SC)""",642.4,"541.3 - 1028.0 (641)"
45037,"""Edgefield, (SC)""",447.8,"427.3 - 473.8 (643)"
45039,"""Fairfield, (SC)""",504.9,"473.9 - 541.2 (647)"
45045,"""Greenville, (SC)""",403.7,"378.1 - 427.2 (645)"
45047,"""Greenwood, (SC)""",451.8,"427.3 - 473.8 (643)"
45049,"""Hampton, (SC)""",561,"541.3 - 1028.0 (641)"
45053,"""Jasper, (SC)""",392.2,"378.1 - 427.2 (645)"
45057,"""Lancaster, (SC)""",411.2,"378.1 - 427.2 (645)"
45059,"""Laurens, (SC)""",493,"473.9 - 541.2 (647)"
45063,"""Lexington, (SC)""",409.6,"378.1 - 427.2 (645)"
45065,"""McCormick, (SC)""",391.7,"378.1 - 427.2 (645)"
45071,"""Newberry, (SC)""",452.4,"427.3 - 473.8 (643)"
45073,"""Oconee, (SC)""",453.6,"427.3 - 473.8 (643)"
45075,"""Orangeburg, (SC)""",450.6,"427.3 - 473.8 (643)"
45077,"""Pickens, (SC)""",488.6,"473.9 - 541.2 (647)"
45079,"""Richland, (SC)""",446.1,"427.3 - 473.8 (643)"
45081,"""Saluda, (SC)""",428,"427.3 - 473.8 (643)"
45083,"""Spartanburg, (SC)""",474.9,"473.9 - 541.2 (647)"
45087,"""Union, (SC)""",599.1,"541.3 - 1028.0 (641)"
45091,"""York, (SC)""",416.4,"378.1 - 427.2 (645)"
47019,"""Carter, (TN)""",485.9,"473.9 - 541.2 (647)"
47025,"""Claiborne, (TN)""",644.3,"541.3 - 1028.0 (641)"
47029,"""Cocke, (TN)""",802.4,"541.3 - 1028.0 (641)"
47057,"""Grainger, (TN)""",495.9,"473.9 - 541.2 (647)"
47059,"""Greene, (TN)""",548.1,"541.3 - 1028.0 (641)"
47063,"""Hamblen, (TN)""",482.1,"473.9 - 541.2 (647)"
47067,"""Hancock, (TN)""",560.7,"541.3 - 1028.0 (641)"
47073,"""Hawkins, (TN)""",510.8,"473.9 - 541.2 (647)"
47089,"""Jefferson, (TN)""",503.7,"473.9 - 541.2 (647)"
47091,"""Johnson, (TN)""",455,"427.3 - 473.8 (643)"
47155,"""Sevier, (TN)""",468.3,"427.3 - 473.8 (643)"
47163,"""Sullivan, (TN)""",494.5,"473.9 - 541.2 (647)"
47171,"""Unicoi, (TN)""",507.7,"473.9 - 541.2 (647)"
47173,"""Union, (TN)""",508.3,"473.9 - 541.2 (647)"
47179,"""Washington, (TN)""",472,"427.3 - 473.8 (643)"
51021,"""Bland, (VA)""",513.1,"473.9 - 541.2 (647)"
51027,"""Buchanan, (VA)""",565.1,"541.3 - 1028.0 (641)"
